0	0.9958	0.0268	0.0874	0.0000	-0.0279	0.9996	0.0108	0.0000	-0.0871	-0.0132	0.9961	0.0000	-0.4927	0.0147	1.4472	1.0000
1	0.9961	0.0236	0.0850	0.0000	-0.0244	0.9997	0.0081	0.0000	-0.0848	-0.0102	0.9964	0.0000	-0.4905	0.0134	1.4457	1.0000
2	0.9961	0.0236	0.0850	0.0000	-0.0244	0.9997	0.0081	0.0000	-0.0848	-0.0102	0.9964	0.0000	-0.4905	0.0134	1.4457	1.0000
3	0.9966	0.0191	0.0798	0.0000	-0.0193	0.9998	0.0018	0.0000	-0.0798	-0.0033	0.9968	0.0000	-0.4887	0.0119	1.4434	1.0000
4	0.9966	0.0191	0.0798	0.0000	-0.0193	0.9998	0.0018	0.0000	-0.0798	-0.0033	0.9968	0.0000	-0.4887	0.0119	1.4434	1.0000
5	0.9969	0.0146	0.0771	0.0000	-0.0136	0.9998	-0.0140	0.0000	-0.0773	0.0129	0.9969	0.0000	-0.4875	0.0102	1.4403	1.0000
6	0.9970	0.0148	0.0765	0.0000	-0.0137	0.9998	-0.0139	0.0000	-0.0767	0.0128	0.9970	0.0000	-0.4882	0.0101	1.4408	1.0000
7	0.9970	0.0148	0.0765	0.0000	-0.0137	0.9998	-0.0139	0.0000	-0.0767	0.0128	0.9970	0.0000	-0.4882	0.0101	1.4408	1.0000
8	0.9972	0.0120	0.0734	0.0000	-0.0103	0.9997	-0.0230	0.0000	-0.0736	0.0222	0.9970	0.0000	-0.4876	0.0087	1.4383	1.0000
9	0.9976	0.0110	0.0684	0.0000	-0.0097	0.9998	-0.0200	0.0000	-0.0686	0.0193	0.9975	0.0000	-0.4876	0.0076	1.4367	1.0000
10	0.9976	0.0110	0.0684	0.0000	-0.0097	0.9998	-0.0200	0.0000	-0.0686	0.0193	0.9975	0.0000	-0.4876	0.0076	1.4367	1.0000
11	0.9978	0.0107	0.0654	0.0000	-0.0094	0.9998	-0.0192	0.0000	-0.0656	0.0186	0.9977	0.0000	-0.4857	0.0077	1.4401	1.0000
12	0.9978	0.0107	0.0654	0.0000	-0.0094	0.9998	-0.0192	0.0000	-0.0656	0.0186	0.9977	0.0000	-0.4857	0.0077	1.4401	1.0000
13	0.9977	0.0104	0.0663	0.0000	-0.0087	0.9996	-0.0264	0.0000	-0.0665	0.0258	0.9975	0.0000	-0.4858	0.0068	1.4385	1.0000
14	0.9977	0.0104	0.0663	0.0000	-0.0087	0.9996	-0.0264	0.0000	-0.0665	0.0258	0.9975	0.0000	-0.4858	0.0068	1.4385	1.0000
15	0.9976	0.0112	0.0683	0.0000	-0.0090	0.9994	-0.0323	0.0000	-0.0687	0.0316	0.9971	0.0000	-0.4860	0.0060	1.4371	1.0000
16	0.9976	0.0112	0.0683	0.0000	-0.0090	0.9994	-0.0323	0.0000	-0.0687	0.0316	0.9971	0.0000	-0.4860	0.0060	1.4371	1.0000
17	0.9974	0.0135	0.0708	0.0000	-0.0110	0.9993	-0.0343	0.0000	-0.0713	0.0334	0.9969	0.0000	-0.4836	0.0049	1.4410	1.0000
18	0.9974	0.0135	0.0708	0.0000	-0.0110	0.9993	-0.0343	0.0000	-0.0713	0.0334	0.9969	0.0000	-0.4836	0.0049	1.4410	1.0000
19	0.9972	0.0151	0.0731	0.0000	-0.0126	0.9993	-0.0347	0.0000	-0.0736	0.0337	0.9967	0.0000	-0.4838	0.0047	1.4403	1.0000
20	0.9972	0.0151	0.0731	0.0000	-0.0126	0.9993	-0.0347	0.0000	-0.0736	0.0337	0.9967	0.0000	-0.4838	0.0047	1.4403	1.0000
21	0.9971	0.0156	0.0746	0.0000	-0.0130	0.9993	-0.0355	0.0000	-0.0751	0.0344	0.9966	0.0000	-0.4839	0.0045	1.4397	1.0000
22	0.9971	0.0156	0.0746	0.0000	-0.0130	0.9993	-0.0355	0.0000	-0.0751	0.0344	0.9966	0.0000	-0.4839	0.0045	1.4397	1.0000
23	0.9971	0.0158	0.0748	0.0000	-0.0131	0.9992	-0.0365	0.0000	-0.0753	0.0354	0.9965	0.0000	-0.4838	0.0036	1.4395	1.0000
24	0.9971	0.0158	0.0748	0.0000	-0.0131	0.9992	-0.0365	0.0000	-0.0753	0.0354	0.9965	0.0000	-0.4838	0.0036	1.4395	1.0000
