0	0.9985	0.0488	-0.0264	0.0000	-0.0490	0.9988	-0.0078	0.0000	0.0260	0.0091	0.9996	0.0000	0.0837	0.0404	0.0888	1.0000
1	0.9985	0.0488	-0.0264	0.0000	-0.0490	0.9988	-0.0078	0.0000	0.0260	0.0091	0.9996	0.0000	0.0837	0.0404	0.0888	1.0000
2	0.9985	0.0419	-0.0343	0.0000	-0.0420	0.9991	-0.0041	0.0000	0.0341	0.0055	0.9994	0.0000	0.0843	0.0398	0.0888	1.0000
3	0.9985	0.0325	-0.0449	0.0000	-0.0328	0.9995	-0.0044	0.0000	0.0447	0.0058	0.9990	0.0000	0.0854	0.0398	0.0872	1.0000
4	0.9983	0.0246	-0.0520	0.0000	-0.0250	0.9997	-0.0082	0.0000	0.0517	0.0095	0.9986	0.0000	0.0863	0.0387	0.0861	1.0000
5	0.9983	0.0246	-0.0520	0.0000	-0.0250	0.9997	-0.0082	0.0000	0.0517	0.0095	0.9986	0.0000	0.0863	0.0387	0.0861	1.0000
6	0.9984	0.0223	-0.0512	0.0000	-0.0229	0.9997	-0.0116	0.0000	0.0509	0.0127	0.9986	0.0000	0.0870	0.0381	0.0858	1.0000
7	0.9984	0.0223	-0.0512	0.0000	-0.0229	0.9997	-0.0116	0.0000	0.0509	0.0127	0.9986	0.0000	0.0870	0.0381	0.0858	1.0000
8	0.9987	0.0260	-0.0445	0.0000	-0.0266	0.9996	-0.0137	0.0000	0.0441	0.0149	0.9989	0.0000	0.0873	0.0382	0.0864	1.0000
9	0.9987	0.0260	-0.0445	0.0000	-0.0266	0.9996	-0.0137	0.0000	0.0441	0.0149	0.9989	0.0000	0.0873	0.0382	0.0864	1.0000
10	0.9987	0.0262	-0.0444	0.0000	-0.0269	0.9995	-0.0137	0.0000	0.0440	0.0149	0.9989	0.0000	0.0880	0.0386	0.0853	1.0000
11	0.9987	0.0282	-0.0429	0.0000	-0.0286	0.9995	-0.0104	0.0000	0.0425	0.0116	0.9990	0.0000	0.0881	0.0389	0.0860	1.0000
12	0.9984	0.0217	-0.0521	0.0000	-0.0219	0.9998	-0.0025	0.0000	0.0521	0.0036	0.9986	0.0000	0.0885	0.0387	0.0863	1.0000
13	0.9984	0.0217	-0.0521	0.0000	-0.0219	0.9998	-0.0025	0.0000	0.0521	0.0036	0.9986	0.0000	0.0885	0.0387	0.0863	1.0000
14	0.9981	0.0145	-0.0601	0.0000	-0.0147	0.9999	-0.0028	0.0000	0.0600	0.0037	0.9982	0.0000	0.0889	0.0382	0.0859	1.0000
15	0.9981	0.0145	-0.0601	0.0000	-0.0147	0.9999	-0.0028	0.0000	0.0600	0.0037	0.9982	0.0000	0.0889	0.0382	0.0859	1.0000
16	0.9982	0.0122	-0.0594	0.0000	-0.0126	0.9999	-0.0063	0.0000	0.0593	0.0071	0.9982	0.0000	0.0889	0.0384	0.0847	1.0000
17	0.9984	0.0125	-0.0546	0.0000	-0.0131	0.9999	-0.0100	0.0000	0.0544	0.0107	0.9985	0.0000	0.0888	0.0379	0.0846	1.0000
18	0.9984	0.0125	-0.0546	0.0000	-0.0131	0.9999	-0.0100	0.0000	0.0544	0.0107	0.9985	0.0000	0.0888	0.0379	0.0846	1.0000
19	0.9984	0.0125	-0.0546	0.0000	-0.0131	0.9999	-0.0100	0.0000	0.0544	0.0107	0.9985	0.0000	0.0888	0.0379	0.0846	1.0000
20	0.9986	0.0145	-0.0504	0.0000	-0.0153	0.9998	-0.0143	0.0000	0.0502	0.0150	0.9986	0.0000	0.0884	0.0375	0.0846	1.0000
21	0.9986	0.0145	-0.0504	0.0000	-0.0153	0.9998	-0.0143	0.0000	0.0502	0.0150	0.9986	0.0000	0.0884	0.0375	0.0846	1.0000
22	0.9987	0.0159	-0.0480	0.0000	-0.0168	0.9997	-0.0183	0.0000	0.0477	0.0191	0.9987	0.0000	0.0888	0.0367	0.0837	1.0000
23	0.9987	0.0159	-0.0480	0.0000	-0.0168	0.9997	-0.0183	0.0000	0.0477	0.0191	0.9987	0.0000	0.0888	0.0367	0.0837	1.0000
24	0.9988	0.0171	-0.0461	0.0000	-0.0181	0.9996	-0.0216	0.0000	0.0457	0.0224	0.9987	0.0000	0.0886	0.0362	0.0838	1.0000
25	0.9988	0.0171	-0.0461	0.0000	-0.0181	0.9996	-0.0216	0.0000	0.0457	0.0224	0.9987	0.0000	0.0886	0.0362	0.0838	1.0000
26	0.9989	0.0175	-0.0446	0.0000	-0.0185	0.9996	-0.0232	0.0000	0.0442	0.0240	0.9987	0.0000	0.0886	0.0358	0.0839	1.0000
27	0.9989	0.0153	-0.0442	0.0000	-0.0164	0.9996	-0.0251	0.0000	0.0438	0.0258	0.9987	0.0000	0.0889	0.0351	0.0841	1.0000
28	0.9989	0.0154	-0.0442	0.0000	-0.0165	0.9995	-0.0251	0.0000	0.0437	0.0258	0.9987	0.0000	0.0889	0.0349	0.0832	1.0000
29	0.9989	0.0154	-0.0442	0.0000	-0.0165	0.9995	-0.0251	0.0000	0.0437	0.0258	0.9987	0.0000	0.0889	0.0349	0.0832	1.0000
30	0.9989	0.0114	-0.0447	0.0000	-0.0126	0.9996	-0.0267	0.0000	0.0444	0.0272	0.9986	0.0000	0.0893	0.0342	0.0833	1.0000
31	0.9989	0.0083	-0.0457	0.0000	-0.0096	0.9996	-0.0275	0.0000	0.0455	0.0279	0.9986	0.0000	0.0898	0.0337	0.0833	1.0000
32	0.9989	0.0083	-0.0457	0.0000	-0.0096	0.9996	-0.0275	0.0000	0.0455	0.0279	0.9986	0.0000	0.0898	0.0337	0.0833	1.0000
33	0.9989	0.0084	-0.0457	0.0000	-0.0097	0.9996	-0.0274	0.0000	0.0455	0.0278	0.9986	0.0000	0.0895	0.0336	0.0823	1.0000
34	0.9989	0.0061	-0.0468	0.0000	-0.0074	0.9996	-0.0272	0.0000	0.0467	0.0275	0.9985	0.0000	0.0898	0.0332	0.0824	1.0000
35	0.9989	0.0061	-0.0468	0.0000	-0.0074	0.9996	-0.0272	0.0000	0.0467	0.0275	0.9985	0.0000	0.0898	0.0332	0.0824	1.0000
36	0.9988	0.0034	-0.0478	0.0000	-0.0047	0.9996	-0.0277	0.0000	0.0477	0.0279	0.9985	0.0000	0.0902	0.0328	0.0824	1.0000
