0	0.9866	-0.0393	0.1585	0.0000	0.0360	0.9991	0.0236	0.0000	-0.1593	-0.0176	0.9871	0.0000	-0.2097	0.2711	0.1768	1.0000
1	0.9865	-0.0407	0.1586	0.0000	0.0375	0.9990	0.0232	0.0000	-0.1594	-0.0170	0.9871	0.0000	-0.2090	0.2708	0.1773	1.0000
2	0.9865	-0.0407	0.1586	0.0000	0.0375	0.9990	0.0232	0.0000	-0.1594	-0.0170	0.9871	0.0000	-0.2090	0.2708	0.1773	1.0000
3	0.9859	-0.0380	0.1628	0.0000	0.0384	0.9993	0.0006	0.0000	-0.1627	0.0056	0.9867	0.0000	-0.2088	0.2706	0.1755	1.0000
4	0.9859	-0.0380	0.1628	0.0000	0.0384	0.9993	0.0006	0.0000	-0.1627	0.0056	0.9867	0.0000	-0.2088	0.2706	0.1755	1.0000
5	0.9859	-0.0380	0.1628	0.0000	0.0384	0.9993	0.0006	0.0000	-0.1627	0.0056	0.9867	0.0000	-0.2088	0.2706	0.1755	1.0000
6	0.9848	-0.0269	0.1714	0.0000	0.0307	0.9993	-0.0195	0.0000	-0.1707	0.0245	0.9850	0.0000	-0.2099	0.2714	0.1736	1.0000
7	0.9847	-0.0185	0.1735	0.0000	0.0208	0.9997	-0.0114	0.0000	-0.1732	0.0148	0.9848	0.0000	-0.2118	0.2726	0.1736	1.0000
8	0.9847	-0.0187	0.1734	0.0000	0.0209	0.9997	-0.0109	0.0000	-0.1731	0.0143	0.9848	0.0000	-0.2114	0.2708	0.1745	1.0000
9	0.9865	-0.0204	0.1625	0.0000	0.0204	0.9998	0.0018	0.0000	-0.1625	0.0015	0.9867	0.0000	-0.2130	0.2711	0.1744	1.0000
10	0.9865	-0.0204	0.1625	0.0000	0.0204	0.9998	0.0018	0.0000	-0.1625	0.0015	0.9867	0.0000	-0.2130	0.2711	0.1744	1.0000
11	0.9889	-0.0289	0.1460	0.0000	0.0275	0.9996	0.0117	0.0000	-0.1462	-0.0076	0.9892	0.0000	-0.2140	0.2709	0.1740	1.0000
12	0.9902	-0.0395	0.1339	0.0000	0.0373	0.9991	0.0187	0.0000	-0.1345	-0.0135	0.9908	0.0000	-0.2145	0.2703	0.1736	1.0000
13	0.9902	-0.0395	0.1339	0.0000	0.0373	0.9991	0.0187	0.0000	-0.1345	-0.0135	0.9908	0.0000	-0.2145	0.2703	0.1736	1.0000
14	0.9902	-0.0395	0.1339	0.0000	0.0373	0.9991	0.0187	0.0000	-0.1345	-0.0135	0.9908	0.0000	-0.2145	0.2703	0.1736	1.0000
15	0.9902	-0.0464	0.1318	0.0000	0.0446	0.9989	0.0170	0.0000	-0.1324	-0.0109	0.9911	0.0000	-0.2146	0.2695	0.1733	1.0000
16	0.9903	-0.0467	0.1309	0.0000	0.0448	0.9988	0.0175	0.0000	-0.1316	-0.0115	0.9912	0.0000	-0.2148	0.2700	0.1746	1.0000
17	0.9894	-0.0465	0.1379	0.0000	0.0452	0.9989	0.0126	0.0000	-0.1383	-0.0062	0.9904	0.0000	-0.2151	0.2698	0.1744	1.0000
18	0.9894	-0.0465	0.1379	0.0000	0.0452	0.9989	0.0126	0.0000	-0.1383	-0.0062	0.9904	0.0000	-0.2151	0.2698	0.1744	1.0000
19	0.9880	-0.0425	0.1483	0.0000	0.0418	0.9991	0.0079	0.0000	-0.1485	-0.0016	0.9889	0.0000	-0.2154	0.2699	0.1743	1.0000
20	0.9880	-0.0425	0.1483	0.0000	0.0418	0.9991	0.0079	0.0000	-0.1485	-0.0016	0.9889	0.0000	-0.2154	0.2699	0.1743	1.0000
21	0.9869	-0.0377	0.1569	0.0000	0.0374	0.9993	0.0050	0.0000	-0.1570	0.0009	0.9876	0.0000	-0.2157	0.2702	0.1746	1.0000
22	0.9865	-0.0343	0.1604	0.0000	0.0338	0.9994	0.0057	0.0000	-0.1605	-0.0002	0.9870	0.0000	-0.2160	0.2705	0.1750	1.0000
23	0.9865	-0.0343	0.1604	0.0000	0.0338	0.9994	0.0057	0.0000	-0.1605	-0.0002	0.9870	0.0000	-0.2160	0.2705	0.1750	1.0000
24	0.9867	-0.0328	0.1595	0.0000	0.0321	0.9995	0.0072	0.0000	-0.1596	-0.0020	0.9872	0.0000	-0.2162	0.2707	0.1754	1.0000
25	0.9867	-0.0326	0.1591	0.0000	0.0319	0.9995	0.0072	0.0000	-0.1593	-0.0020	0.9872	0.0000	-0.2162	0.2711	0.1752	1.0000
26	0.9867	-0.0326	0.1591	0.0000	0.0319	0.9995	0.0072	0.0000	-0.1593	-0.0020	0.9872	0.0000	-0.2162	0.2711	0.1752	1.0000
27	0.9870	-0.0314	0.1578	0.0000	0.0304	0.9995	0.0082	0.0000	-0.1579	-0.0033	0.9874	0.0000	-0.2164	0.2713	0.1754	1.0000
28	0.9870	-0.0307	0.1578	0.0000	0.0297	0.9995	0.0086	0.0000	-0.1580	-0.0039	0.9874	0.0000	-0.2164	0.2715	0.1756	1.0000
29	0.9870	-0.0307	0.1578	0.0000	0.0297	0.9995	0.0086	0.0000	-0.1580	-0.0039	0.9874	0.0000	-0.2164	0.2715	0.1756	1.0000
30	0.9868	-0.0298	0.1590	0.0000	0.0289	0.9996	0.0079	0.0000	-0.1592	-0.0032	0.9872	0.0000	-0.2164	0.2719	0.1757	1.0000
31	0.9868	-0.0298	0.1590	0.0000	0.0289	0.9996	0.0079	0.0000	-0.1592	-0.0032	0.9872	0.0000	-0.2164	0.2719	0.1757	1.0000
32	0.9868	-0.0298	0.1590	0.0000	0.0289	0.9996	0.0079	0.0000	-0.1592	-0.0032	0.9872	0.0000	-0.2164	0.2719	0.1757	1.0000
33	0.9865	-0.0295	0.1612	0.0000	0.0285	0.9996	0.0082	0.0000	-0.1613	-0.0035	0.9869	0.0000	-0.2162	0.2721	0.1759	1.0000
34	0.9863	-0.0304	0.1619	0.0000	0.0294	0.9995	0.0085	0.0000	-0.1621	-0.0036	0.9868	0.0000	-0.2160	0.2722	0.1760	1.0000
